Epoch,Time_Hours,Ground_Truth_REM,YASA_Pred_REM_Original,YASA_Pred_REM_Optimized,REM_Probability,Above_Optimal_Threshold
369,3.075,0,0,0,0.011352226043510074,0
370,3.0833333333333335,0,0,0,0.01815224771288496,0
371,3.091666666666667,0,0,0,0.011699683625340757,0
372,3.1,0,0,0,0.0038845135340104123,0
373,3.1083333333333334,0,0,0,0.007553701702443998,0
374,3.1166666666666667,0,0,0,0.02294079053501492,0
375,3.125,0,0,0,0.0053545949515458775,0
376,3.1333333333333333,0,0,0,0.013385394399471477,0
377,3.1416666666666666,0,0,0,0.011950684768925352,0
378,3.15,0,0,0,0.02017385066355252,0
379,3.158333333333333,0,0,0,0.02041504008861858,0
380,3.1666666666666665,0,0,0,0.08452385608631942,0
381,3.175,0,0,0,0.03488383680224979,0
382,3.183333333333333,0,0,0,0.016433755194918062,0
383,3.191666666666667,0,0,0,0.03420325698177483,0
384,3.2,0,0,0,0.04724749224892859,0
385,3.2083333333333335,0,0,0,0.046833030327761004,0
386,3.216666666666667,0,0,0,0.023537790568831374,0
387,3.225,0,0,0,0.01475742982477084,0
388,3.2333333333333334,0,0,0,0.029838358378615128,0
389,3.2416666666666667,0,0,0,0.01328748126775274,0
390,3.25,0,0,0,0.020644160833180224,0
391,3.2583333333333333,0,0,0,0.03814373200351651,0
392,3.2666666666666666,0,0,0,0.022092897138366988,0
393,3.275,0,0,0,0.01253918582018303,0
394,3.283333333333333,0,0,0,0.0220242848977104,0
395,3.2916666666666665,0,0,0,0.011701963718856873,0
396,3.3,0,0,0,0.015070390332687443,0
397,3.308333333333333,0,0,0,0.04380061678113255,0
398,3.316666666666667,0,0,0,0.043908847851334115,0
399,3.325,0,0,0,0.040367838366679724,0
400,3.3333333333333335,0,0,0,0.017697322506397026,0
401,3.341666666666667,0,0,0,0.03212526989176494,0
402,3.35,0,0,0,0.07732204334369575,0
403,3.3583333333333334,0,0,0,0.08553757368151493,0
404,3.3666666666666667,0,0,0,0.012966664822051385,0
405,3.375,0,0,0,0.007968856459945977,0
406,3.3833333333333333,0,0,0,0.01738382534374678,0
407,3.3916666666666666,0,0,0,0.0037656114361438184,0
408,3.4,0,0,0,0.02323746724119762,0
409,3.408333333333333,0,0,0,0.03602518778559659,0
410,3.4166666666666665,0,0,1,0.1178708724854874,1
411,3.425,0,0,0,0.053167983708619276,0
412,3.433333333333333,0,0,0,0.05378873009503507,0
413,3.441666666666667,0,0,0,0.01640058975204293,0
414,3.45,0,0,0,0.011719927076914055,0
415,3.4583333333333335,0,0,0,0.00668842162082616,0
416,3.466666666666667,0,0,0,0.02123043320623001,0
417,3.475,0,0,0,0.013103886892798738,0
418,3.4833333333333334,0,0,0,0.006460314129322558,0
419,3.4916666666666667,0,0,0,0.01043409435696013,0
420,3.5,0,0,0,0.007862347460645347,0
421,3.5083333333333333,0,0,0,0.018250278854916688,0
422,3.5166666666666666,0,0,0,0.013286876165187523,0
423,3.525,0,0,0,0.006689749461064304,0
424,3.533333333333333,0,0,0,0.007653085170689783,0
425,3.5416666666666665,0,0,0,0.012104827862517993,0
426,3.55,0,0,0,0.013610119975137162,0
427,3.558333333333333,0,0,0,0.010989088023531761,0
428,3.566666666666667,0,0,0,0.014146167967115587,0
429,3.575,0,0,0,0.019799401302519934,0
430,3.5833333333333335,0,0,0,0.024185558643663594,0
431,3.591666666666667,0,0,0,0.002663988505298768,0
432,3.6,0,0,0,0.008556715328601779,0
433,3.6083333333333334,0,0,0,0.005947958293594213,0
434,3.6166666666666667,0,0,0,0.003913632253025206,0
435,3.625,0,0,0,0.006450289393812073,0
436,3.6333333333333333,0,0,0,0.005991997550787296,0
437,3.6416666666666666,0,0,0,0.011707261886976017,0
438,3.65,0,0,0,0.007555722198645241,0
439,3.658333333333333,0,0,0,0.00796554751341646,0
440,3.6666666666666665,0,0,0,0.009575009175802814,0
441,3.675,0,0,0,0.0170996787713394,0
442,3.683333333333333,0,0,0,0.02464031297963713,0
443,3.691666666666667,0,0,0,0.04730227952897501,0
444,3.7,0,0,1,0.11707558595257689,1
445,3.7083333333333335,0,0,1,0.1286446385515988,1
446,3.716666666666667,0,0,1,0.17978301975564778,1
447,3.725,0,0,1,0.17335980931315778,1
448,3.7333333333333334,0,0,1,0.23484255748657962,1
449,3.7416666666666667,0,0,1,0.13100484739595764,1
450,3.75,0,0,0,0.0622694089155078,0
451,3.7583333333333333,0,0,0,0.033922387321828076,0
452,3.7666666666666666,0,0,0,0.04970788412338639,0
453,3.775,0,0,0,0.018161385828668532,0
454,3.783333333333333,0,0,0,0.05010044357463884,0
455,3.7916666666666665,0,0,0,0.039701210087575996,0
456,3.8,0,0,0,0.014214581209484463,0
457,3.808333333333333,0,0,0,0.010197676914275781,0
458,3.816666666666667,0,0,0,0.01823206933514374,0
459,3.825,0,0,0,0.012817606177239184,0
460,3.8333333333333335,0,0,0,0.09858234586434785,0
461,3.841666666666667,0,0,0,0.016487730552215002,0
462,3.85,0,0,0,0.010839639354920463,0
463,3.8583333333333334,0,0,0,0.04781535401175032,0
464,3.8666666666666667,0,0,0,0.020364559879909348,0
465,3.875,0,0,0,0.04513352065063435,0
466,3.8833333333333333,0,0,0,0.048789015188164274,0
467,3.8916666666666666,0,0,0,0.09245348146855721,0
468,3.9,0,0,0,0.01707160463129759,0
469,3.908333333333333,0,0,0,0.03337002506007288,0
470,3.9166666666666665,0,0,0,0.07569804098679733,0
471,3.925,0,0,0,0.04143776159290677,0
472,3.933333333333333,0,0,0,0.05790544561845957,0
473,3.941666666666667,0,0,0,0.0693423750412948,0
474,3.95,0,0,0,0.023785535445595713,0
475,3.9583333333333335,0,0,1,0.11363360126309272,1
476,3.966666666666667,0,0,1,0.21023364316782922,1
477,3.975,0,0,1,0.13129103695243402,1
478,3.9833333333333334,0,0,0,0.0480918520100331,0
479,3.9916666666666667,0,0,0,0.06432169977439012,0
480,4.0,0,0,0,0.027756262249967262,0
481,4.008333333333334,0,0,0,0.022895530904337526,0
482,4.016666666666667,0,0,0,0.02206883200797078,0
483,4.025,0,0,0,0.025060089378148027,0
484,4.033333333333333,0,0,0,0.04732574336300083,0
485,4.041666666666667,0,0,0,0.06285080094963659,0
486,4.05,0,0,1,0.12778344766160624,1
487,4.058333333333334,0,0,0,0.030079570924064762,0
488,4.066666666666666,0,0,0,0.025036531516911324,0
489,4.075,0,0,0,0.02620804784710721,0
490,4.083333333333333,0,0,0,0.03514624761337688,0
491,4.091666666666667,0,0,0,0.03797063184635995,0
492,4.1,0,0,0,0.02458845181158032,0
493,4.108333333333333,0,0,0,0.0168235021850134,0
494,4.116666666666666,0,0,0,0.015323005104748986,0
495,4.125,0,0,0,0.009677121197254812,0
496,4.133333333333334,0,0,0,0.011413049693317346,0
497,4.141666666666667,0,0,0,0.018568894091829713,0
498,4.15,0,0,0,0.016435875569234384,0
499,4.158333333333333,0,0,0,0.018710479395309912,0
500,4.166666666666667,0,0,0,0.02253282951037122,0
501,4.175,0,0,0,0.02194465628461658,0
502,4.183333333333334,0,0,0,0.03596471701722718,0
503,4.191666666666666,0,0,0,0.01689341988355973,0
504,4.2,0,0,0,0.008411636814048511,0
505,4.208333333333333,0,0,0,0.006348062654740038,0
506,4.216666666666667,0,0,0,0.003131365206846698,0
507,4.225,0,0,0,0.008509877765421526,0
508,4.233333333333333,0,0,0,0.021988713273625657,0
509,4.241666666666666,0,0,0,0.008276524553441583,0
510,4.25,0,0,0,0.033914529817748174,0
511,4.258333333333334,0,0,0,0.05705091045755678,0
512,4.266666666666667,0,0,0,0.019579239794425593,0
513,4.275,0,0,0,0.018533946739097994,0
514,4.283333333333333,0,0,0,0.0038575162969090877,0
515,4.291666666666667,0,0,0,0.005443901692781343,0
516,4.3,0,0,0,0.00790970532298555,0
517,4.308333333333334,0,0,0,0.017467716944563845,0
518,4.316666666666666,0,0,0,0.025589524015330455,0
519,4.325,0,0,0,0.021998646429033066,0
520,4.333333333333333,0,0,0,0.01600703912994491,0
521,4.341666666666667,0,0,0,0.024384066773054706,0
522,4.35,0,0,0,0.028499520266131836,0
523,4.358333333333333,0,0,0,0.05133197025804444,0
524,4.366666666666666,0,0,1,0.17408241874211752,1
525,4.375,0,0,0,0.04408648387551043,0
526,4.383333333333334,0,0,0,0.06299128486869773,0
527,4.391666666666667,0,0,0,0.09120690809887662,0
528,4.4,0,0,0,0.07142293316620292,0
529,4.408333333333333,0,0,0,0.08790969245687778,0
530,4.416666666666667,0,0,1,0.14372904731018027,1
531,4.425,0,0,1,0.2859702678056054,1
532,4.433333333333334,0,0,1,0.12568952643650724,1
533,4.441666666666666,0,0,1,0.3104787647626843,1
534,4.45,0,0,1,0.23629391617693044,1
535,4.458333333333333,0,0,1,0.31708145748748745,1
536,4.466666666666667,0,0,1,0.37973750818303714,1
537,4.475,0,0,1,0.36230703807741343,1
538,4.483333333333333,0,0,1,0.30703615078338226,1
539,4.491666666666666,0,0,1,0.38230053131749214,1
540,4.5,0,0,1,0.15140730242276376,1
541,4.508333333333334,0,0,1,0.13357680995486532,1
542,4.516666666666667,0,0,1,0.11914646939193538,1
543,4.525,0,0,0,0.059351360620909364,0
544,4.533333333333333,0,0,1,0.19262852886645446,1
545,4.541666666666667,0,0,1,0.2430591869666876,1
546,4.55,0,0,1,0.20806440681609506,1
547,4.558333333333334,0,0,0,0.07413262237681935,0
548,4.566666666666666,0,0,1,0.1492522756718922,1
549,4.575,0,0,1,0.13927754815023283,1
550,4.583333333333333,0,0,0,0.10647203228544243,0
551,4.591666666666667,0,0,1,0.17086335017618182,1
552,4.6,0,0,1,0.24473178778277896,1
553,4.608333333333333,0,0,1,0.12670138294072142,1
554,4.616666666666666,0,0,1,0.16514188195691537,1
555,4.625,0,0,1,0.26715591275360545,1
556,4.633333333333334,0,1,1,0.42223298237884255,1
557,4.641666666666667,0,1,1,0.5401040063861827,1
558,4.65,0,0,1,0.17318925596063223,1
559,4.658333333333333,0,0,1,0.27568696333469594,1
560,4.666666666666667,0,0,0,0.08091036573430693,0
561,4.675,0,0,1,0.11736405722991505,1
562,4.683333333333334,0,0,1,0.23894207036151618,1
563,4.691666666666666,0,0,1,0.1131556528694669,1
564,4.7,0,0,1,0.3945405358029747,1
565,4.708333333333333,0,0,0,0.0818421984201473,0
566,4.716666666666667,0,0,0,0.05883869362426105,0
567,4.725,0,0,1,0.11565461355460961,1
568,4.733333333333333,0,0,0,0.08845201217602654,0
569,4.741666666666666,0,0,1,0.17534012275635738,1
570,4.75,0,0,1,0.14525968183662796,1
571,4.758333333333334,0,0,1,0.13874782538614436,1
572,4.766666666666667,0,0,1,0.1651580224917495,1
573,4.775,0,0,0,0.058097517861492934,0
574,4.783333333333333,0,0,0,0.08468005231141155,0
575,4.791666666666667,0,0,0,0.040092292519824144,0
576,4.8,0,0,0,0.054910972474086675,0
577,4.808333333333334,0,0,0,0.054989521486496336,0
578,4.816666666666666,0,0,0,0.04694203192184529,0
579,4.825,0,0,0,0.027668777850819386,0
580,4.833333333333333,0,0,0,0.07726668327881442,0
581,4.841666666666667,0,0,0,0.07211193379280949,0
582,4.85,0,0,0,0.046601181428247235,0
583,4.858333333333333,0,0,0,0.06678344189248998,0
584,4.866666666666666,0,0,0,0.023828757966198665,0
585,4.875,0,0,0,0.04644233423140919,0
586,4.883333333333334,0,0,0,0.03169300081540525,0
587,4.891666666666667,0,0,0,0.06385715134550612,0
588,4.9,0,0,1,0.14925327968315963,1
589,4.908333333333333,0,0,1,0.11869984862969737,1
590,4.916666666666667,0,0,0,0.04350953180916971,0
591,4.925,0,0,1,0.15736713771376803,1
592,4.933333333333334,0,0,0,0.08801421617354448,0
593,4.941666666666666,0,0,0,0.03014869162887032,0
594,4.95,0,0,0,0.02267687141034436,0
595,4.958333333333333,0,0,0,0.03698757484475802,0
596,4.966666666666667,0,0,0,0.015834981910048413,0
597,4.975,0,0,0,0.05865004275103214,0
598,4.983333333333333,0,0,0,0.015150298100331359,0
599,4.991666666666666,0,0,0,0.006921058390470638,0
600,5.0,0,0,0,0.011257260842928078,0
601,5.008333333333334,0,0,0,0.013697002958174966,0
602,5.016666666666667,0,0,0,0.016210992597279407,0
603,5.025,0,0,0,0.02320259167446657,0
604,5.033333333333333,0,0,0,0.015113299718363204,0
605,5.041666666666667,0,0,0,0.031058357883654165,0
606,5.05,0,0,0,0.022646391578167946,0
607,5.058333333333334,0,0,0,0.008195151348230689,0
608,5.066666666666666,0,0,0,0.014690678394806304,0
609,5.075,0,0,0,0.021502393233968863,0
610,5.083333333333333,0,0,0,0.039509146315382576,0
611,5.091666666666667,0,0,0,0.03283717623730852,0
612,5.1,0,0,0,0.036921346926018374,0
613,5.108333333333333,0,0,1,0.12299746097645463,1
614,5.116666666666666,0,0,0,0.05583005105297835,0
615,5.125,0,0,0,0.059231519310334546,0
616,5.133333333333334,0,0,0,0.029630506075070687,0
617,5.141666666666667,0,0,0,0.019662631885757488,0
618,5.15,0,0,0,0.0187654969523518,0
619,5.158333333333333,0,0,0,0.013091073554745465,0
620,5.166666666666667,0,0,0,0.01071035248018058,0
621,5.175,0,0,0,0.021881568798479172,0
622,5.183333333333334,0,0,0,0.039046450059289514,0
623,5.191666666666666,0,0,0,0.0737423674446097,0
624,5.2,0,0,0,0.033068311459036645,0
625,5.208333333333333,0,0,0,0.016826031420131823,0
626,5.216666666666667,0,0,0,0.028342345548910953,0
627,5.225,0,0,0,0.030784976278960277,0
628,5.233333333333333,0,0,0,0.04124019052981591,0
629,5.241666666666666,0,0,0,0.030113008357398816,0
630,5.25,0,0,0,0.02236147839002705,0
631,5.258333333333334,0,0,0,0.015102444088615613,0
632,5.266666666666667,0,0,0,0.0768895907683301,0
633,5.275,0,0,0,0.027237420685831428,0
634,5.283333333333333,0,0,0,0.021285188984014936,0
635,5.291666666666667,0,0,0,0.08683175496422606,0
636,5.3,0,0,0,0.04449212897117212,0
637,5.308333333333334,0,0,0,0.050899748914648935,0
638,5.316666666666666,0,0,0,0.05318248843337315,0
639,5.325,0,0,0,0.04180363640710791,0
640,5.333333333333333,0,0,0,0.08379456516433341,0
641,5.341666666666667,0,0,1,0.27003287931532777,1
642,5.35,0,0,1,0.1258328971440248,1
643,5.358333333333333,0,0,1,0.14792316136072373,1
644,5.366666666666666,0,0,0,0.06629100227773767,0
645,5.375,0,0,1,0.1500761014296325,1
646,5.383333333333334,0,0,0,0.03447232238756335,0
647,5.391666666666667,0,0,0,0.015669113629305557,0
648,5.4,0,0,0,0.021477162709862486,0
649,5.408333333333333,0,0,0,0.039423824663167906,0
650,5.416666666666667,0,0,0,0.016400406824246743,0
651,5.425,0,0,0,0.026879191814520753,0
652,5.433333333333334,0,0,0,0.022874181780498375,0
653,5.441666666666666,0,0,0,0.054537390810980385,0
654,5.45,0,0,0,0.05334240344545977,0
655,5.458333333333333,0,0,0,0.015353540929425412,0
656,5.466666666666667,0,0,0,0.03992387297238626,0
657,5.475,0,0,0,0.07748740533662425,0
658,5.483333333333333,0,0,0,0.09010720538089481,0
659,5.491666666666666,0,0,0,0.05781046814638499,0
660,5.5,0,0,0,0.09977403008059749,0
661,5.508333333333334,0,0,0,0.05622618703408551,0
662,5.516666666666667,0,0,0,0.008724824779005234,0
663,5.525,0,0,0,0.025158213602162215,0
664,5.533333333333333,0,0,0,0.03195812756046814,0
665,5.541666666666667,0,0,1,0.13417490163718743,1
666,5.55,0,0,1,0.14248786236101074,1
667,5.558333333333334,0,0,0,0.05702574362415455,0
668,5.566666666666666,0,0,0,0.046617178313095003,0
669,5.575,0,0,1,0.12510585367555954,1
670,5.583333333333333,0,0,0,0.09245240627170778,0
671,5.591666666666667,1,0,1,0.13633751742737898,1
672,5.6,1,0,1,0.1079131358373343,1
673,5.608333333333333,1,0,1,0.1176294085928275,1
674,5.616666666666666,1,0,1,0.16145911005413505,1
675,5.625,1,0,0,0.04081234041814795,0
676,5.633333333333334,1,0,0,0.07181572813909062,0
677,5.641666666666667,1,0,1,0.20081652224775298,1
678,5.65,1,0,0,0.03295145176855745,0
679,5.658333333333333,0,0,0,0.043387696065635056,0
680,5.666666666666667,0,0,1,0.11997094477682552,1
681,5.675,0,0,1,0.1722087188720314,1
682,5.683333333333334,0,0,1,0.11017223084637535,1
683,5.691666666666666,0,0,1,0.2582197713524956,1
684,5.7,0,0,1,0.2595906331116844,1
685,5.708333333333333,0,0,1,0.21063388628253144,1
686,5.716666666666667,0,1,1,0.41522106224991345,1
687,5.725,0,1,1,0.3864667741470585,1
688,5.733333333333333,0,1,1,0.45722488113222737,1
689,5.741666666666666,0,0,1,0.3162648937785741,1
690,5.75,0,1,1,0.5002013337475184,1
691,5.758333333333334,0,1,1,0.27833381390983164,1
692,5.766666666666667,0,1,1,0.42768243705739634,1
693,5.775,0,0,1,0.23363958145948396,1
694,5.783333333333333,0,1,1,0.3027978747020764,1
695,5.791666666666667,0,0,1,0.23202235568287036,1
696,5.8,0,0,1,0.27702891077604597,1
697,5.808333333333334,0,1,1,0.6902602835941604,1
698,5.816666666666666,0,1,1,0.3282496281887297,1
699,5.825,0,0,1,0.2668799395759361,1
700,5.833333333333333,0,0,1,0.2411002573692227,1
701,5.841666666666667,0,0,0,0.08377361901800545,0
702,5.85,0,0,0,0.06971978956490306,0
703,5.858333333333333,0,0,0,0.09442625767050428,0
704,5.866666666666666,0,0,0,0.074422564325479,0
705,5.875,0,0,0,0.09636564054371102,0
706,5.883333333333334,0,0,1,0.12473111144774861,1
707,5.891666666666667,0,0,1,0.23875593522951546,1
708,5.9,0,1,1,0.30385873893082954,1
709,5.908333333333333,0,0,1,0.21710644301678667,1
710,5.916666666666667,0,0,1,0.23935965289052985,1
711,5.925,0,0,1,0.2574839088727151,1
712,5.933333333333334,0,1,1,0.3816207602094941,1
713,5.941666666666666,0,1,1,0.36139200691760565,1
714,5.95,0,1,1,0.43467054018912105,1
715,5.958333333333333,0,1,1,0.5139857611272886,1
716,5.966666666666667,0,1,1,0.5338809212034974,1
717,5.975,0,1,1,0.3923636327567455,1
718,5.983333333333333,0,0,1,0.3124084166746479,1
719,5.991666666666666,0,0,1,0.28602849152048093,1
720,6.0,0,0,1,0.18147041957711085,1
721,6.008333333333334,0,0,0,0.08079152943122678,0
722,6.016666666666667,0,0,0,0.08382470068388989,0
723,6.025,0,0,1,0.10829252597074408,1
724,6.033333333333333,0,0,0,0.06207199275933038,0
725,6.041666666666667,0,0,0,0.1024355009233997,0
726,6.05,0,0,1,0.17042114738216368,1
727,6.058333333333334,0,0,1,0.113322082415934,1
728,6.066666666666666,0,1,1,0.5535347925804734,1
729,6.075,0,0,1,0.3043874686351583,1
730,6.083333333333333,0,0,0,0.06728259937745994,0
731,6.091666666666667,0,0,0,0.023596672983166582,0
732,6.1,0,0,0,0.0402042888644368,0
733,6.108333333333333,0,0,0,0.03293793805653105,0
734,6.116666666666666,0,0,0,0.06527292868889241,0
735,6.125,0,0,1,0.166556814036528,1
736,6.133333333333334,0,0,0,0.08267920803986364,0
737,6.141666666666667,0,0,0,0.049242905359350796,0
738,6.15,0,1,1,0.44362490251593056,1
739,6.158333333333333,0,1,1,0.394366229399288,1
740,6.166666666666667,0,0,1,0.38763900280970004,1
741,6.175,0,1,1,0.4914090717553816,1
742,6.183333333333334,0,1,1,0.6872173821443586,1
743,6.191666666666666,0,1,1,0.8312911059335305,1
744,6.2,0,1,1,0.8727825343275131,1
745,6.208333333333333,0,1,1,0.9527218061309711,1
